-1.000000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,7.000000000000000000e+00
-1.000000000000000000e+00,9.000000000000000000e+00
-1.000000000000000000e+00,3.200000000000000000e+01
6.074000000000000510e-01,5.400000000000000000e+01
-1.000000000000000000e+00,6.900000000000000000e+01
-1.000000000000000000e+00,7.500000000000000000e+01
-1.000000000000000000e+00,8.100000000000000000e+01
-1.000000000000000000e+00,8.500000000000000000e+01
-1.000000000000000000e+00,9.100000000000000000e+01
-1.000000000000000000e+00,1.000000000000000000e+02
-1.000000000000000000e+00,1.040000000000000000e+02
-1.000000000000000000e+00,1.230000000000000000e+02
-1.000000000000000000e+00,1.290000000000000000e+02
-1.000000000000000000e+00,1.310000000000000000e+02
9.324999999999999956e-01,1.670000000000000000e+02
9.888000000000000123e-01,1.730000000000000000e+02
8.289000000000000812e-01,1.810000000000000000e+02
9.276000000000000911e-01,1.870000000000000000e+02
-1.000000000000000000e+00,1.930000000000000000e+02
-1.000000000000000000e+00,2.060000000000000000e+02
-1.000000000000000000e+00,2.280000000000000000e+02
-2.000000000000000000e+00,2.340000000000000000e+02
-1.000000000000000000e+00,2.440000000000000000e+02
-1.000000000000000000e+00,2.490000000000000000e+02
-1.000000000000000000e+00,2.550000000000000000e+02
-1.000000000000000000e+00,2.560000000000000000e+02
-1.000000000000000000e+00,2.680000000000000000e+02
-1.000000000000000000e+00,2.780000000000000000e+02
-1.000000000000000000e+00,2.960000000000000000e+02
-1.000000000000000000e+00,3.040000000000000000e+02
-1.000000000000000000e+00,3.110000000000000000e+02
-1.000000000000000000e+00,3.150000000000000000e+02
-1.000000000000000000e+00,3.220000000000000000e+02
-1.000000000000000000e+00,3.310000000000000000e+02
-1.000000000000000000e+00,3.360000000000000000e+02
-1.000000000000000000e+00,3.530000000000000000e+02
-1.000000000000000000e+00,3.600000000000000000e+02
-1.000000000000000000e+00,3.760000000000000000e+02
8.898000000000000353e-01,3.840000000000000000e+02
7.686000000000000609e-01,3.980000000000000000e+02
9.699000000000000954e-01,4.020000000000000000e+02
9.495000000000000107e-01,4.070000000000000000e+02
1.979200000000000070e+00,4.130000000000000000e+02
9.919999999999999929e-01,4.190000000000000000e+02
9.684000000000000385e-01,4.200000000000000000e+02
9.487000000000000988e-01,4.250000000000000000e+02
1.980399999999999938e+00,4.310000000000000000e+02
9.889999999999999902e-01,4.370000000000000000e+02
9.505000000000000115e-01,4.390000000000000000e+02
-1.000000000000000000e+00,4.430000000000000000e+02
-2.000000000000000000e+00,4.490000000000000000e+02
-1.000000000000000000e+00,4.540000000000000000e+02
-1.000000000000000000e+00,4.600000000000000000e+02
-1.000000000000000000e+00,4.610000000000000000e+02
-2.000000000000000000e+00,4.670000000000000000e+02
-2.000000000000000000e+00,4.730000000000000000e+02
-1.000000000000000000e+00,4.790000000000000000e+02
9.683000000000000496e-01,4.800000000000000000e+02
9.324000000000000066e-01,4.860000000000000000e+02
9.907000000000000250e-01,4.920000000000000000e+02
9.465000000000000080e-01,4.940000000000000000e+02
-1.000000000000000000e+00,5.110000000000000000e+02
-1.000000000000000000e+00,5.190000000000000000e+02
-1.000000000000000000e+00,5.250000000000000000e+02
-1.000000000000000000e+00,5.410000000000000000e+02
-1.000000000000000000e+00,5.460000000000000000e+02
-1.000000000000000000e+00,5.480000000000000000e+02
-2.000000000000000000e+00,5.540000000000000000e+02
-1.000000000000000000e+00,5.600000000000000000e+02
-1.000000000000000000e+00,5.660000000000000000e+02
8.482000000000000650e-01,5.730000000000000000e+02
9.506000000000000005e-01,5.780000000000000000e+02
9.495999999999999996e-01,5.830000000000000000e+02
1.980500000000000149e+00,5.890000000000000000e+02
9.911000000000000920e-01,5.950000000000000000e+02
9.689999999999999725e-01,5.960000000000000000e+02
1.979899999999999993e+00,6.020000000000000000e+02
9.689000000000000945e-01,6.080000000000000000e+02
